Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Month
TXN_9868114,Smoothie,8.0,4.0,8.0,Credit Card,In-store,2023-11-12,2023-11
TXN_5549557,Cake,6.0,3.0,6.0,Cash,In-store,2023-02-27,2023-02
TXN_1058466,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-12-07,2023-12
TXN_9596023,Coffee,10.0,2.0,10.0,Digital Wallet,Takeaway,2023-11-30,2023-11
TXN_4846406,Cookie,3.0,1.0,3.0,Cash,In-store,2023-05-22,2023-05
TXN_8917300,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-03-04,2023-03
TXN_8131533,Cake,3.0,3.0,3.0,Cash,In-store,2023-07-18,2023-07
TXN_1836754,Tea,1.5,1.5,1.5,Credit Card,In-store,2023-09-10,2023-09
TXN_4522292,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-07-12,2023-07
TXN_2389110,Sandwich,8.0,4.0,8.0,Cash,In-store,2023-05-30,2023-05
TXN_2704452,Salad,10.0,5.0,10.0,Credit Card,Takeaway,2023-09-05,2023-09
TXN_4892165,Juice,9.0,3.0,9.0,Cash,In-store,2023-07-27,2023-07
TXN_4246000,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-07-09,2023-07
TXN_6036409,Tea,7.5,1.5,7.5,Cash,Takeaway,2023-02-16,2023-02
TXN_6027031,Juice,15.0,3.0,15.0,Credit Card,In-store,2023-11-15,2023-11
TXN_7171590,Coffee,6.0,2.0,6.0,Credit Card,In-store,2023-04-24,2023-04
TXN_1696300,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-05-28,2023-05
TXN_9362993,Coffee,6.0,2.0,6.0,Cash,In-store,2023-10-22,2023-10
TXN_4561296,Salad,25.0,5.0,25.0,Cash,In-store,2023-11-22,2023-11
TXN_6422545,Juice,6.0,3.0,6.0,Credit Card,Takeaway,2023-11-03,2023-11
TXN_6012728,Cake,12.0,3.0,12.0,Credit Card,In-store,2023-05-09,2023-05
TXN_3046567,Salad,10.0,5.0,10.0,Credit Card,In-store,2023-01-07,2023-01
TXN_3594827,Juice,15.0,3.0,15.0,Digital Wallet,In-store,2023-03-09,2023-03
TXN_2883054,Cake,12.0,3.0,12.0,Cash,In-store,2023-11-17,2023-11
TXN_6182856,Cake,12.0,3.0,12.0,Credit Card,Takeaway,2023-04-02,2023-04
TXN_5453217,Coffee,2.0,2.0,2.0,Credit Card,In-store,2023-07-11,2023-07
TXN_2030078,Smoothie,4.0,4.0,4.0,Digital Wallet,Takeaway,2023-04-10,2023-04
TXN_7077961,Tea,6.0,1.5,6.0,Digital Wallet,Takeaway,2023-09-19,2023-09
TXN_3343585,Cake,3.0,3.0,3.0,Cash,In-store,2023-09-17,2023-09
TXN_7896831,Coffee,10.0,2.0,10.0,Cash,Takeaway,2023-04-01,2023-04
TXN_3541337,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-09-01,2023-09
TXN_2140056,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-12-07,2023-12
TXN_9629256,Cake,12.0,3.0,12.0,Digital Wallet,In-store,2023-11-07,2023-11
TXN_6568254,Salad,10.0,5.0,10.0,Credit Card,In-store,2023-02-09,2023-02
TXN_1851725,Cake,15.0,3.0,15.0,Cash,Takeaway,2023-02-19,2023-02
TXN_9921708,Cake,3.0,3.0,3.0,Cash,Takeaway,2023-07-20,2023-07
TXN_4329116,Cake,9.0,3.0,9.0,Credit Card,In-store,2023-09-29,2023-09
TXN_4142781,Sandwich,20.0,4.0,20.0,Digital Wallet,Takeaway,2023-01-30,2023-01
TXN_4359885,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-01-16,2023-01
TXN_4255116,Juice,12.0,3.0,12.0,Credit Card,In-store,2023-12-24,2023-12
TXN_1514364,Coffee,10.0,2.0,10.0,Digital Wallet,In-store,2023-01-21,2023-01
TXN_2252586,Tea,4.5,1.5,4.5,Cash,Takeaway,2023-09-08,2023-09
TXN_8853027,Smoothie,20.0,4.0,20.0,Credit Card,In-store,2023-06-21,2023-06
TXN_5722175,Tea,3.0,1.5,3.0,Digital Wallet,Takeaway,2023-03-01,2023-03
TXN_2920551,Sandwich,16.0,4.0,16.0,Credit Card,Takeaway,2023-11-27,2023-11
TXN_8107970,Coffee,4.0,2.0,4.0,Credit Card,Takeaway,2023-06-03,2023-06
TXN_6879752,Tea,1.5,1.5,1.5,Digital Wallet,In-store,2023-10-07,2023-10
TXN_5535579,Coffee,10.0,2.0,10.0,Cash,In-store,2023-12-21,2023-12
TXN_6097759,Smoothie,16.0,4.0,16.0,Cash,In-store,2023-06-18,2023-06
TXN_9514996,Sandwich,8.0,4.0,8.0,Credit Card,Takeaway,2023-07-25,2023-07
TXN_5022805,Sandwich,4.0,4.0,4.0,Credit Card,Takeaway,2023-12-17,2023-12
TXN_6815801,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-03-15,2023-03
TXN_2541441,Cake,3.0,3.0,3.0,Cash,Takeaway,2023-09-21,2023-09
TXN_4894647,Salad,10.0,5.0,10.0,Cash,Takeaway,2023-12-26,2023-12
TXN_9931637,Cake,6.0,3.0,6.0,Cash,Takeaway,2023-09-17,2023-09
TXN_4158904,Juice,6.0,3.0,6.0,Digital Wallet,In-store,2023-01-31,2023-01
TXN_1208926,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-12-07,2023-12
TXN_1606273,Coffee,2.0,2.0,2.0,Digital Wallet,Takeaway,2023-11-02,2023-11
TXN_7963189,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-03-24,2023-03
TXN_3852141,Cake,15.0,3.0,15.0,Credit Card,In-store,2023-08-04,2023-08
TXN_7832527,Cake,9.0,3.0,9.0,Cash,In-store,2023-01-26,2023-01
TXN_2132434,Salad,20.0,5.0,20.0,Digital Wallet,In-store,2023-06-03,2023-06
TXN_9691955,Juice,9.0,3.0,9.0,Credit Card,In-store,2023-11-03,2023-11
TXN_1172121,Coffee,10.0,2.0,10.0,Cash,Takeaway,2023-08-26,2023-08
TXN_2521185,Smoothie,8.0,4.0,8.0,Cash,Takeaway,2023-03-20,2023-03
TXN_6233021,Juice,15.0,3.0,15.0,Digital Wallet,Takeaway,2023-12-22,2023-12
TXN_7498795,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-03-11,2023-03
TXN_1599516,Juice,9.0,3.0,9.0,Cash,In-store,2023-05-11,2023-05
TXN_4559065,Juice,3.0,3.0,3.0,Cash,In-store,2023-05-03,2023-05
TXN_2696377,Juice,12.0,3.0,12.0,Digital Wallet,In-store,2023-04-11,2023-04
TXN_4602865,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-09-27,2023-09
TXN_5966765,Cake,15.0,3.0,15.0,Credit Card,Takeaway,2023-11-09,2023-11
TXN_3283631,Sandwich,8.0,4.0,8.0,Credit Card,In-store,2023-03-15,2023-03
TXN_3344089,Sandwich,16.0,4.0,16.0,Cash,In-store,2023-08-10,2023-08
TXN_7551280,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-04-14,2023-04
TXN_3863163,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-10-12,2023-10
TXN_3653560,Coffee,8.0,2.0,8.0,Digital Wallet,Takeaway,2023-07-01,2023-07
TXN_9549208,Coffee,2.0,2.0,2.0,Digital Wallet,In-store,2023-10-30,2023-10
TXN_2919952,Juice,15.0,3.0,15.0,Digital Wallet,In-store,2023-02-17,2023-02
TXN_2670824,Juice,6.0,3.0,6.0,Digital Wallet,Takeaway,2023-03-03,2023-03
TXN_5926432,Smoothie,16.0,4.0,16.0,Cash,In-store,2023-06-29,2023-06
TXN_8235381,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-03-01,2023-03
TXN_6405489,Sandwich,12.0,4.0,12.0,Credit Card,Takeaway,2023-05-04,2023-05
TXN_3003311,Cake,15.0,3.0,15.0,Digital Wallet,In-store,2023-08-01,2023-08
TXN_9436342,Juice,12.0,3.0,12.0,Digital Wallet,In-store,2023-11-26,2023-11
TXN_2406283,Juice,12.0,3.0,12.0,Digital Wallet,In-store,2023-02-24,2023-02
TXN_1354464,Cake,15.0,3.0,15.0,Digital Wallet,In-store,2023-03-18,2023-03
TXN_5582443,Salad,15.0,5.0,15.0,Credit Card,In-store,2023-04-13,2023-04
TXN_6204081,Cake,3.0,3.0,3.0,Digital Wallet,Takeaway,2023-07-12,2023-07
TXN_8647048,Sandwich,8.0,4.0,8.0,Credit Card,In-store,2023-11-03,2023-11
TXN_5422928,Tea,6.0,1.5,6.0,Digital Wallet,Takeaway,2023-09-20,2023-09
TXN_3311860,Juice,3.0,3.0,3.0,Digital Wallet,In-store,2023-11-21,2023-11
TXN_4147675,Tea,3.0,1.5,3.0,Credit Card,In-store,2023-01-04,2023-01
TXN_7560178,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-08-17,2023-08
TXN_3930990,Tea,6.0,1.5,6.0,Digital Wallet,Takeaway,2023-02-27,2023-02
TXN_8076942,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-04-29,2023-04
TXN_6864420,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-06-18,2023-06
TXN_6503884,Juice,3.0,3.0,3.0,Cash,In-store,2023-05-28,2023-05
TXN_2206639,Coffee,8.0,2.0,8.0,Cash,Takeaway,2023-06-29,2023-06
TXN_5423024,Smoothie,4.0,4.0,4.0,Digital Wallet,In-store,2023-04-30,2023-04
TXN_3134595,Juice,9.0,3.0,9.0,Credit Card,Takeaway,2023-02-25,2023-02
TXN_2251128,Smoothie,12.0,4.0,12.0,Credit Card,In-store,2023-06-07,2023-06
TXN_4832163,Cake,12.0,3.0,12.0,Cash,Takeaway,2023-11-17,2023-11
TXN_1443928,Cake,12.0,3.0,12.0,Cash,Takeaway,2023-12-03,2023-12
TXN_1670597,Coffee,4.0,2.0,4.0,Cash,Takeaway,2023-05-21,2023-05
TXN_2165745,Coffee,8.0,2.0,8.0,Credit Card,In-store,2023-01-31,2023-01
TXN_3082888,Tea,1.5,1.5,1.5,Cash,In-store,2023-09-20,2023-09
TXN_2294397,Coffee,10.0,2.0,10.0,Digital Wallet,In-store,2023-02-25,2023-02
TXN_7248594,Coffee,6.0,2.0,6.0,Credit Card,In-store,2023-03-26,2023-03
TXN_3059966,Smoothie,4.0,4.0,4.0,Digital Wallet,In-store,2023-12-24,2023-12
TXN_7880000,Salad,15.0,5.0,15.0,Credit Card,In-store,2023-01-28,2023-01
TXN_9496791,Salad,20.0,5.0,20.0,Credit Card,In-store,2023-07-19,2023-07
TXN_2320493,Smoothie,4.0,4.0,4.0,Digital Wallet,In-store,2023-03-22,2023-03
TXN_5714767,Salad,20.0,5.0,20.0,Digital Wallet,Takeaway,2023-03-02,2023-03
TXN_7981162,Cake,9.0,3.0,9.0,Credit Card,Takeaway,2023-05-30,2023-05
TXN_2316206,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-01-23,2023-01
TXN_7343342,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-12-21,2023-12
TXN_4573096,Coffee,2.0,2.0,2.0,Digital Wallet,In-store,2023-08-13,2023-08
TXN_6370625,Sandwich,12.0,4.0,12.0,Credit Card,In-store,2023-08-26,2023-08
TXN_7580803,Juice,12.0,3.0,12.0,Cash,In-store,2023-04-06,2023-04
TXN_2939069,Smoothie,20.0,4.0,20.0,Credit Card,Takeaway,2023-09-06,2023-09
TXN_4374963,Juice,3.0,3.0,3.0,Cash,In-store,2023-07-04,2023-07
TXN_4401563,Juice,15.0,3.0,15.0,Digital Wallet,Takeaway,2023-09-20,2023-09
TXN_8443384,Sandwich,20.0,4.0,20.0,Digital Wallet,In-store,2023-02-13,2023-02
TXN_9793806,Tea,4.5,1.5,4.5,Digital Wallet,Takeaway,2023-04-25,2023-04
TXN_8385625,Tea,6.0,1.5,6.0,Digital Wallet,Takeaway,2023-12-23,2023-12
TXN_6532452,Smoothie,20.0,4.0,20.0,Cash,Takeaway,2023-02-24,2023-02
TXN_5963749,Cake,3.0,3.0,3.0,Digital Wallet,In-store,2023-11-04,2023-11
TXN_8944202,Smoothie,12.0,4.0,12.0,Credit Card,Takeaway,2023-06-08,2023-06
TXN_2402993,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-06-11,2023-06
TXN_1340358,Sandwich,12.0,4.0,12.0,Cash,Takeaway,2023-06-09,2023-06
TXN_6959328,Sandwich,12.0,4.0,12.0,Credit Card,Takeaway,2023-04-23,2023-04
TXN_8077929,Tea,4.5,1.5,4.5,Digital Wallet,Takeaway,2023-08-06,2023-08
TXN_8724602,Juice,12.0,3.0,12.0,Credit Card,Takeaway,2023-06-26,2023-06
TXN_1940778,Tea,3.0,1.5,3.0,Cash,In-store,2023-02-01,2023-02
TXN_7860953,Sandwich,4.0,4.0,4.0,Digital Wallet,Takeaway,2023-09-10,2023-09
TXN_8164119,Tea,4.5,1.5,4.5,Credit Card,Takeaway,2023-01-07,2023-01
TXN_7809290,Cake,3.0,3.0,3.0,Cash,Takeaway,2023-10-14,2023-10
TXN_5675095,Sandwich,16.0,4.0,16.0,Digital Wallet,Takeaway,2023-05-18,2023-05
TXN_4197851,Salad,15.0,5.0,15.0,Digital Wallet,In-store,2023-02-05,2023-02
TXN_3901665,Juice,3.0,3.0,3.0,Credit Card,Takeaway,2023-10-19,2023-10
TXN_4296023,Tea,7.5,1.5,7.5,Digital Wallet,In-store,2023-10-08,2023-10
TXN_4350854,Cookie,2.0,1.0,2.0,Cash,In-store,2023-01-31,2023-01
TXN_1867158,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-05-16,2023-05
TXN_7688029,Cake,15.0,3.0,15.0,Credit Card,In-store,2023-05-30,2023-05
TXN_3420633,Salad,20.0,5.0,20.0,Digital Wallet,Takeaway,2023-04-11,2023-04
TXN_5220527,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-08-06,2023-08
TXN_8696857,Coffee,2.0,2.0,2.0,Digital Wallet,Takeaway,2023-10-01,2023-10
TXN_7463102,Smoothie,20.0,4.0,20.0,Cash,Takeaway,2023-11-27,2023-11
TXN_8430882,Sandwich,8.0,4.0,8.0,Digital Wallet,Takeaway,2023-06-17,2023-06
TXN_9114647,Salad,25.0,5.0,25.0,Digital Wallet,In-store,2023-11-19,2023-11
TXN_5413433,Juice,12.0,3.0,12.0,Digital Wallet,In-store,2023-06-03,2023-06
TXN_9388222,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-04-21,2023-04
TXN_5660949,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-01-10,2023-01
TXN_4118960,Smoothie,20.0,4.0,20.0,Credit Card,Takeaway,2023-09-24,2023-09
TXN_1128577,Sandwich,4.0,4.0,4.0,Digital Wallet,In-store,2023-11-23,2023-11
TXN_6533267,Tea,4.5,1.5,4.5,Cash,In-store,2023-07-14,2023-07
TXN_5087453,Tea,4.5,1.5,4.5,Cash,Takeaway,2023-04-09,2023-04
TXN_9627891,Coffee,4.0,2.0,4.0,Credit Card,In-store,2023-01-09,2023-01
TXN_5584275,Smoothie,4.0,4.0,4.0,Credit Card,In-store,2023-07-10,2023-07
TXN_5528426,Smoothie,16.0,4.0,16.0,Cash,Takeaway,2023-06-01,2023-06
TXN_6372031,Juice,9.0,3.0,9.0,Digital Wallet,In-store,2023-08-11,2023-08
TXN_1823906,Salad,15.0,5.0,15.0,Digital Wallet,In-store,2023-06-26,2023-06
TXN_7484638,Sandwich,12.0,4.0,12.0,Digital Wallet,In-store,2023-10-17,2023-10
TXN_1610137,Coffee,6.0,2.0,6.0,Cash,Takeaway,2023-04-02,2023-04
TXN_7108012,Tea,1.5,1.5,1.5,Digital Wallet,Takeaway,2023-12-31,2023-12
TXN_3272946,Salad,15.0,5.0,15.0,Credit Card,In-store,2023-09-06,2023-09
TXN_7308096,Tea,3.0,1.5,3.0,Cash,Takeaway,2023-08-13,2023-08
TXN_5488764,Coffee,8.0,2.0,8.0,Digital Wallet,Takeaway,2023-06-30,2023-06
TXN_4268746,Cake,15.0,3.0,15.0,Credit Card,In-store,2023-01-12,2023-01
TXN_1767872,Salad,10.0,5.0,10.0,Credit Card,In-store,2023-01-05,2023-01
TXN_7208983,Salad,5.0,5.0,5.0,Digital Wallet,In-store,2023-09-28,2023-09
TXN_7971660,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-10-02,2023-10
TXN_9271577,Cake,6.0,3.0,6.0,Credit Card,In-store,2023-04-13,2023-04
TXN_6440555,Smoothie,4.0,4.0,4.0,Cash,In-store,2023-07-11,2023-07
TXN_7368194,Smoothie,8.0,4.0,8.0,Credit Card,In-store,2023-10-29,2023-10
TXN_9789310,Sandwich,16.0,4.0,16.0,Credit Card,In-store,2023-05-09,2023-05
TXN_6259087,Sandwich,8.0,4.0,8.0,Digital Wallet,In-store,2023-12-27,2023-12
TXN_1151605,Coffee,2.0,2.0,2.0,Digital Wallet,Takeaway,2023-05-02,2023-05
TXN_4602430,Sandwich,12.0,4.0,12.0,Credit Card,In-store,2023-01-31,2023-01
TXN_7412782,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-03-28,2023-03
TXN_5570967,Coffee,2.0,2.0,2.0,Credit Card,In-store,2023-12-12,2023-12
TXN_9050127,Sandwich,20.0,4.0,20.0,Credit Card,Takeaway,2023-02-26,2023-02
TXN_8046891,Coffee,2.0,2.0,2.0,Credit Card,Takeaway,2023-02-24,2023-02
TXN_7770487,Smoothie,4.0,4.0,4.0,Cash,In-store,2023-08-09,2023-08
TXN_9943050,Tea,1.5,1.5,1.5,Digital Wallet,Takeaway,2023-05-16,2023-05
TXN_2694605,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-11-09,2023-11
TXN_1927704,Salad,10.0,5.0,10.0,Digital Wallet,In-store,2023-01-05,2023-01
TXN_1929398,Sandwich,4.0,4.0,4.0,Digital Wallet,In-store,2023-02-23,2023-02
TXN_3093284,Coffee,8.0,2.0,8.0,Digital Wallet,In-store,2023-01-01,2023-01
TXN_2276426,Juice,15.0,3.0,15.0,Credit Card,In-store,2023-10-21,2023-10
TXN_9608095,Coffee,2.0,2.0,2.0,Credit Card,In-store,2023-12-07,2023-12
TXN_9587704,Juice,15.0,3.0,15.0,Cash,Takeaway,2023-07-29,2023-07
TXN_2372348,Cake,6.0,3.0,6.0,Digital Wallet,Takeaway,2023-01-05,2023-01
TXN_3386311,Juice,3.0,3.0,3.0,Cash,In-store,2023-11-30,2023-11
TXN_8086161,Sandwich,8.0,4.0,8.0,Cash,In-store,2023-03-10,2023-03
TXN_4613595,Salad,15.0,5.0,15.0,Credit Card,Takeaway,2023-07-07,2023-07
TXN_4152991,Sandwich,20.0,4.0,20.0,Digital Wallet,Takeaway,2023-12-17,2023-12
TXN_1196324,Tea,6.0,1.5,6.0,Credit Card,In-store,2023-09-26,2023-09
TXN_6621007,Cake,6.0,3.0,6.0,Digital Wallet,Takeaway,2023-03-05,2023-03
TXN_1234390,Cake,6.0,3.0,6.0,Digital Wallet,Takeaway,2023-06-02,2023-06
TXN_6271633,Juice,6.0,3.0,6.0,Digital Wallet,In-store,2023-03-07,2023-03
TXN_4805204,Tea,7.5,1.5,7.5,Digital Wallet,In-store,2023-04-25,2023-04
TXN_3094786,Sandwich,16.0,4.0,16.0,Credit Card,Takeaway,2023-01-16,2023-01
TXN_8030379,Salad,20.0,5.0,20.0,Cash,In-store,2023-07-21,2023-07
TXN_7746634,Cake,15.0,3.0,15.0,Digital Wallet,In-store,2023-07-04,2023-07
TXN_8659963,Cake,12.0,3.0,12.0,Cash,Takeaway,2023-01-21,2023-01
TXN_2935758,Smoothie,4.0,4.0,4.0,Credit Card,In-store,2023-09-03,2023-09
TXN_5360210,Tea,7.5,1.5,7.5,Cash,Takeaway,2023-06-29,2023-06
TXN_5473680,Coffee,6.0,2.0,6.0,Credit Card,Takeaway,2023-12-24,2023-12
TXN_6677631,Tea,7.5,1.5,7.5,Digital Wallet,In-store,2023-12-14,2023-12
TXN_9775900,Juice,12.0,3.0,12.0,Digital Wallet,In-store,2023-08-29,2023-08
TXN_1342359,Cake,12.0,3.0,12.0,Cash,Takeaway,2023-07-14,2023-07
TXN_9861083,Sandwich,20.0,4.0,20.0,Credit Card,In-store,2023-01-21,2023-01
TXN_4548698,Salad,10.0,5.0,10.0,Cash,Takeaway,2023-03-04,2023-03
TXN_8735820,Tea,3.0,1.5,3.0,Credit Card,Takeaway,2023-12-08,2023-12
TXN_1950008,Smoothie,16.0,4.0,16.0,Digital Wallet,In-store,2023-07-24,2023-07
TXN_3894173,Sandwich,20.0,4.0,20.0,Digital Wallet,Takeaway,2023-10-07,2023-10
TXN_5929797,Sandwich,4.0,4.0,4.0,Credit Card,In-store,2023-05-12,2023-05
TXN_1010950,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-01-07,2023-01
TXN_9365766,Cake,12.0,3.0,12.0,Digital Wallet,In-store,2023-02-13,2023-02
TXN_2422584,Tea,1.5,1.5,1.5,Cash,In-store,2023-11-28,2023-11
TXN_6880338,Cake,9.0,3.0,9.0,Digital Wallet,Takeaway,2023-11-06,2023-11
TXN_9362958,Juice,3.0,3.0,3.0,Cash,In-store,2023-07-19,2023-07
TXN_7894069,Juice,6.0,3.0,6.0,Digital Wallet,In-store,2023-11-20,2023-11
TXN_5296578,Coffee,2.0,2.0,2.0,Credit Card,Takeaway,2023-04-15,2023-04
TXN_2435025,Juice,3.0,3.0,3.0,Cash,In-store,2023-10-08,2023-10
TXN_4197090,Juice,9.0,3.0,9.0,Credit Card,Takeaway,2023-11-17,2023-11
TXN_6479368,Smoothie,8.0,4.0,8.0,Credit Card,Takeaway,2023-09-08,2023-09
TXN_6991528,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-08-17,2023-08
TXN_2154866,Tea,3.0,1.5,3.0,Credit Card,Takeaway,2023-08-11,2023-08
TXN_5236861,Coffee,8.0,2.0,8.0,Cash,Takeaway,2023-10-27,2023-10
TXN_9433035,Sandwich,4.0,4.0,4.0,Cash,In-store,2023-03-26,2023-03
TXN_2970600,Salad,5.0,5.0,5.0,Credit Card,In-store,2023-08-18,2023-08
TXN_3984842,Tea,6.0,1.5,6.0,Credit Card,Takeaway,2023-03-22,2023-03
TXN_2897727,Smoothie,20.0,4.0,20.0,Credit Card,Takeaway,2023-02-15,2023-02
TXN_3801179,Juice,6.0,3.0,6.0,Cash,In-store,2023-12-07,2023-12
TXN_7835785,Salad,5.0,5.0,5.0,Cash,In-store,2023-10-12,2023-10
TXN_5335079,Cake,3.0,3.0,3.0,Cash,In-store,2023-02-20,2023-02
TXN_5746800,Coffee,8.0,2.0,8.0,Credit Card,Takeaway,2023-07-04,2023-07
TXN_4630658,Smoothie,4.0,4.0,4.0,Cash,Takeaway,2023-07-10,2023-07
TXN_8918905,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-06-05,2023-06
TXN_6610487,Coffee,10.0,2.0,10.0,Digital Wallet,Takeaway,2023-09-18,2023-09
TXN_6396940,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-02-26,2023-02
TXN_2807590,Smoothie,16.0,4.0,16.0,Cash,Takeaway,2023-09-05,2023-09
TXN_1474329,Smoothie,8.0,4.0,8.0,Digital Wallet,Takeaway,2023-03-02,2023-03
TXN_2798736,Sandwich,8.0,4.0,8.0,Digital Wallet,In-store,2023-01-15,2023-01
TXN_1489194,Coffee,6.0,2.0,6.0,Digital Wallet,Takeaway,2023-07-18,2023-07
TXN_7627772,Sandwich,16.0,4.0,16.0,Credit Card,Takeaway,2023-10-22,2023-10
TXN_3936883,Coffee,4.0,2.0,4.0,Digital Wallet,In-store,2023-09-08,2023-09
TXN_1817275,Salad,10.0,5.0,10.0,Cash,In-store,2023-09-02,2023-09
TXN_3617989,Sandwich,12.0,4.0,12.0,Credit Card,Takeaway,2023-09-29,2023-09
TXN_1566564,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-09-08,2023-09
TXN_6513163,Cake,6.0,3.0,6.0,Digital Wallet,Takeaway,2023-04-01,2023-04
TXN_2911863,Sandwich,8.0,4.0,8.0,Credit Card,Takeaway,2023-07-09,2023-07
TXN_1991987,Cake,9.0,3.0,9.0,Credit Card,In-store,2023-10-22,2023-10
TXN_7232524,Cookie,3.0,1.0,3.0,Cash,In-store,2023-12-23,2023-12
TXN_9598764,Juice,6.0,3.0,6.0,Credit Card,In-store,2023-09-06,2023-09
TXN_2480488,Juice,6.0,3.0,6.0,Cash,Takeaway,2023-03-01,2023-03
TXN_2345326,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-01-29,2023-01
TXN_8872103,Smoothie,12.0,4.0,12.0,Digital Wallet,In-store,2023-07-02,2023-07
TXN_1442096,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-06-27,2023-06
TXN_2337888,Coffee,2.0,2.0,2.0,Credit Card,In-store,2023-02-10,2023-02
TXN_8297751,Salad,15.0,5.0,15.0,Cash,Takeaway,2023-04-08,2023-04
TXN_9241048,Cake,12.0,3.0,12.0,Credit Card,In-store,2023-08-27,2023-08
TXN_7548260,Juice,6.0,3.0,6.0,Cash,Takeaway,2023-02-27,2023-02
TXN_1234907,Juice,3.0,3.0,3.0,Credit Card,In-store,2023-05-02,2023-05
TXN_7317475,Salad,20.0,5.0,20.0,Cash,Takeaway,2023-06-21,2023-06
TXN_1317114,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-11-06,2023-11
TXN_3897788,Juice,15.0,3.0,15.0,Digital Wallet,In-store,2023-10-26,2023-10
TXN_6655017,Smoothie,16.0,4.0,16.0,Cash,Takeaway,2023-12-04,2023-12
TXN_7478306,Tea,3.0,1.5,3.0,Digital Wallet,In-store,2023-06-14,2023-06
TXN_2526267,Sandwich,20.0,4.0,20.0,Cash,In-store,2023-04-06,2023-04
TXN_6889357,Salad,5.0,5.0,5.0,Cash,Takeaway,2023-03-08,2023-03
TXN_2931403,Juice,6.0,3.0,6.0,Credit Card,In-store,2023-05-29,2023-05
TXN_8036247,Coffee,2.0,2.0,2.0,Credit Card,Takeaway,2023-09-29,2023-09
TXN_4143264,Salad,5.0,5.0,5.0,Credit Card,Takeaway,2023-08-17,2023-08
TXN_5124519,Smoothie,12.0,4.0,12.0,Credit Card,In-store,2023-09-07,2023-09
TXN_1529845,Juice,9.0,3.0,9.0,Credit Card,In-store,2023-01-25,2023-01
TXN_2674372,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-11-14,2023-11
TXN_7215900,Coffee,6.0,2.0,6.0,Cash,Takeaway,2023-08-26,2023-08
TXN_6622980,Salad,20.0,5.0,20.0,Digital Wallet,Takeaway,2023-09-26,2023-09
TXN_9819697,Smoothie,12.0,4.0,12.0,Digital Wallet,In-store,2023-05-16,2023-05
TXN_1731476,Sandwich,4.0,4.0,4.0,Digital Wallet,Takeaway,2023-04-19,2023-04
TXN_1721342,Smoothie,20.0,4.0,20.0,Digital Wallet,In-store,2023-08-23,2023-08
TXN_7979028,Sandwich,12.0,4.0,12.0,Cash,Takeaway,2023-07-12,2023-07
TXN_2474395,Smoothie,16.0,4.0,16.0,Digital Wallet,Takeaway,2023-12-28,2023-12
TXN_9168898,Juice,6.0,3.0,6.0,Cash,Takeaway,2023-09-28,2023-09
TXN_9675940,Juice,15.0,3.0,15.0,Credit Card,In-store,2023-06-02,2023-06
TXN_7427357,Cake,12.0,3.0,12.0,Digital Wallet,In-store,2023-10-31,2023-10
TXN_5806624,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-07-09,2023-07
